2024-08-05 14:40:46+00,Aldiythad,"LINESTRING(-11051.8 -4091.74,-11107.1 -4112.59)",2,3,30.1779,0
2024-08-05 14:40:46+00,Itheusb,"LINESTRING(-13588.1 2441.34,-13576.8 2491.54)",1,5,18.3223,0
2024-08-05 14:40:46+00,Irmengardc,"LINESTRING(528.834 -5790.64,483.254 -5815.59)",3,4,14.6165,0
2024-08-05 14:40:46+00,Dunwar,"LINESTRING(-638.663 -8845.59,-599.147 -8810.61)",1,1,29.1234,0
2024-08-05 14:40:46+00,Ermin,"LINESTRING(1240.67 -559.276,1198.67 -596.318)",4,11,27.7709,0
2024-08-05 14:40:46+00,Hermangild,"LINESTRING(-15960.3 6354.45,-15988.8 6357.7)",4,11,30.3417,0
2024-08-05 14:40:46+00,Rhodac,"LINESTRING(-10009.4 -4704.62,-10002.5 -4706.2)",2,1,21.008,0
2024-08-05 14:40:46+00,Anneisb,"LINESTRING(-13371.2 -24.1724,-13401.1 -3.63574)",6,11,30.1024,0
2024-08-05 14:40:46+00,Esmonda,"LINESTRING(-13926 2745.18,-13872.1 2764.93)",1,1,25.1112,0
2024-08-05 14:40:46+00,Hacon,"LINESTRING(-8802.25 -2219.16,-8817.45 -2198.53)",8,4,17.5745,0
2024-08-05 14:40:46+00,Wybirc,"LINESTRING(-185.847 1705.04,-225.353 1725.44)",5,9,12.911,0
2024-08-05 14:40:46+00,Vanora,"LINESTRING(-754.453 -8865.48,-703.047 -8839.79)",1,2,21.0256,0
2024-08-05 14:40:47+00,Searlb,"LINESTRING(-9938.66 -4595.26,-9897.53 -4570.55)",2,3,29.6201,0
2024-08-05 14:40:47+00,Martinb,"LINESTRING(929.695 -4874.3,966.627 -4842.8)",4,4,26.5299,0
2024-08-05 14:40:47+00,Actor,"LINESTRING(592.764 -5229.3,537.238 -5242.14)",7,9,31.6701,0
2024-08-05 14:40:47+00,Lutisse,"LINESTRING(-831.727 -8785.94,-848.8 -8743.73)",3,3,17.442,0
2024-08-05 14:40:47+00,Minicea,"LINESTRING(-602.085 -8873.04,-608.019 -8892.96)",1,5,25.3828,0
2024-08-05 14:40:47+00,Goduineb,"LINESTRING(-1203.23 -10646.2,-1251.79 -10644.9)",1,2,27.3245,0
2024-08-05 14:40:47+00,Thiudimir,"LINESTRING(-13662.8 3166.81,-13619.8 3204.7)",4,3,29.2064,0
2024-08-05 14:40:47+00,Dominixea,"LINESTRING(-427.533 -9278.78,-409.525 -9312.32)",1,4,15.4151,0
2024-08-05 14:40:47+00,Barbot,"LINESTRING(-400.298 -9297.41,-382.726 -9342.53)",1,1,18.9543,0
2024-08-05 14:40:47+00,Annesa,"LINESTRING(-337.392 1044.24,-356.555 1066.59)",5,5,30.1914,0
2024-08-05 14:40:47+00,Amisciad,"LINESTRING(-271.877 -9178.91,-317.076 -9145.85)",7,9,15.0625,0
2024-08-05 14:40:47+00,Liodradac,"LINESTRING(-833.787 -9066.4,-837.966 -9026)",3,3,23.2218,0
2024-08-05 14:40:47+00,Athanasiac,"LINESTRING(1205.71 -492.904,1258.39 -511.9)",3,3,30.5483,0
2024-08-05 14:40:47+00,Oroitzec,"LINESTRING(-16164 5979.62,-16164.8 5924.77)",4,11,12.0326,0
